18148,"['кто', 'мочь', 'страдать', 'метеусифобия']"
18149,"['какой', 'нижепривесенный', 'слово', 'писать', 'верно']"
18150,"['когда', 'быть', 'основать', 'великий', 'новгород']"
18151,"['рок', 'группа']"
18152,"['какой', 'фильм', 'про', 'собака', 'выйти', 'рано', 'другой']"
18153,"['письменный', 'воспоминание', 'современник', 'участник', 'событие']"
18154,"['что', 'перечислить', 'относиться', 'вид', 'перелом', 'кость']"
18155,"['добрый', 'день', 'я', 'вы', 'необычный', 'вопрос', 'какой', 'смысл', 'разыгрывать', 'деньги', 'причем', 'такой', 'большой', 'сумма', 'понимать', 'что', 'мажор', 'деньги', 'некуда', 'тратить', 'хороший', 'заместо', 'раздача', 'перевести', 'счет', 'нуждаться', 'какой', 'либо', 'фонд', 'бездомный', 'ребенок', 'записать', 'видео', 'это', 'извинить', 'беспокойство', 'спасибо']"
18156,"['какой', 'счет', 'инертный', 'газ', 'являться', 'радон']"
18157,"['какой', 'альбый', 'певица', 'земфир', 'рамазановый', 'перечислить', 'выходить', 'виниловый', 'пластинка']"
18158,"['сколько', 'звездочка', 'погон', 'генерал', 'лейтенант']"
18159,"['когда', 'быть', 'зажженный', 'вечный', 'огонь', 'могила', 'неизвестный', 'солдат', 'кремлевский', 'стена']"
18160,"['какой', 'самый', 'первый', 'песня', 'принести', 'группа', 'мировой', 'известность']"
18161,"['когда', 'произойти', 'невский', 'битва']"
18162,"['когда', 'иван', 'ургант', 'быть', 'ведущий', 'клевер']"
18163,"['настоящий', 'фамилия', 'сталин']"
18164,"['какой', 'этот', 'рыба', 'самый', 'большой', 'кит', 'акул', 'касатка', 'кит', 'касатка', 'млекопитающее', 'думать', 'быть', 'много', 'промах', 'быть', 'жёсткий', 'вопрос']"
18165,"['какой', 'состав', 'какой', 'субъект', 'российский', 'федерация', 'входить', 'город', 'севастополь']"
18166,"['как', 'время', 'семено', 'дежнев', 'выдающийся', 'русский', 'мореход', 'называть', 'тихий', 'океан']"
18167,"['какой', 'год', 'выпустить', 'автомобиль', 'нива', 'ваз']"
18168,"['кто', 'высиживать', 'яйцо', 'пингвина']"
18169,"['убийство', 'какой', 'животное', 'полагаться', 'казнь', 'древний', 'египет']"
18170,"['кто', 'такой', 'джозеф', 'блек']"
18171,"['что', 'быть', 'зеленый', 'мячик', 'если', 'падать', 'синий', 'море']"
18172,"['какой', 'год', 'россия', 'отменить', 'крепостной', 'право']"
18173,"['для', 'маленький', 'такой', 'компаниия', 'большой', 'большой']"
18174,"['какой', 'битва', 'класть', 'начало', 'коренной', 'перелом', 'великий', 'отечественный', 'война']"
18175,"['какой', 'этот', 'фраза', 'означать', 'установка', 'серверь', 'программный', 'обеспечение', 'для', 'работа', 'веб', 'сайт']"
18176,"['какой', 'страна', 'быть', 'строить', 'ледокол', 'ермак']"
18177,"['вратарь', 'делать', 'хет', 'трик', 'матч']"
18178,"['быть', 'свеча', 'погаснуть', 'сколько', 'свеча', 'остаться']"
18179,"['кто', 'создать', 'кубик', 'рубик']"
18180,"['какой', 'год', 'дебютировать', 'группа']"
18181,"['какой', 'группа', 'играть', 'однорукий', 'барабанщик']"
18182,"['какой', 'фильм', 'появиться', 'рано', 'все', 'остальной']"
18183,"['почему', 'венера', 'температура', 'высокий', 'чем', 'меркурия']"
18184,"['как', 'называться', 'черный', 'дыра', 'центр', 'галактика', 'млечный', 'путь']"
18185,"['когда', 'быть', 'первый', 'мировой', 'война']"
18186,"['какой', 'название', 'быть', 'город', 'тольять', 'переименовывание']"
18187,"['многоместный', 'конный', 'экипаж']"
18188,"['какой', 'море', 'бывать', 'мир']"
18189,"['территория', 'какой', 'область', 'россия', 'жить', 'нагайбак']"
18190,"['сколько', 'данный', 'момент', 'сезон', 'сериал', 'ходячий', 'мертвец']"
18191,"['когда', 'пройти', 'первый', 'игра', 'клевер']"
18192,"['какой', 'город', 'находиться', 'мост', 'европа', 'азия']"
18193,"['как', 'называться', 'сказка', 'андерсон', 'дерево']"
18194,"['знаменитый', 'санкт', 'петербужский', 'музей']"
18195,"['сколько', 'год', 'длиться', 'столетняч', 'война']"
18196,"['какой', 'династия', 'относиться', 'римский', 'император', 'марк', 'аврелие']"
18197,"['столица', 'африка']"
18198,"['какой', 'правило', 'существовать', 'баскетбол']"
18199,"['как', 'называться', 'жилище', 'эскимос', 'строить', 'блок', 'смерзнуться', 'снег']"
18200,"['сколько', 'сутки', 'курица', 'высиживать', 'цыплят']"
18201,"['как', 'убить', 'отец', 'гамлет']"
18202,"['сколько', 'сердец', 'осьминог']"
18203,"['первоначальный', 'значение', 'мем']"
18204,"['под', 'какой', 'номер', 'играть', 'владислав', 'третьяк']"
18205,"['сколько', 'год', 'быть', 'иисус', 'когда', 'умереть']"
18206,"['какой', 'год', 'быть', 'создать', 'периодический', 'таблица', 'менделеев']"
18207,"['как', 'называться', 'право', 'пользование', 'чужой', 'имущество', 'право', 'присвоение', 'доход', 'он', 'условие', 'сохранение', 'его', 'сущность']"
18208,"['кто', 'убить', 'габриэль', 'сериал', 'сверхъестественный']"
18209,"['какой', 'год', 'выйти', 'игра']"
18210,"['язык', 'который', 'весь', 'израиль', 'говорить']"
18211,"['кто', 'такой', 'генри', 'форд']"
18212,"['человек', 'лечь', 'спать', 'час', 'вечер', 'будильник', 'прозвинеть', 'час', 'утро', 'сколько', 'час', 'поспасть', 'этот', 'человек']"
18213,"['доска', 'для', 'арифметический', 'вычисление', 'древний', 'греция']"
18214,"['какой', 'канал', 'данный', 'момент', 'иметь', 'наибольший', 'число', 'подписчик']"
18215,"['какой', 'месяц', 'праздновать', 'день', 'рождение', 'криштиан', 'роналд']"
18216,"['какой', 'страна', 'возглавлять', 'франциский', 'французский']"
18217,"['как', 'называться', 'метод', 'приготовление', 'кофе', 'путем', 'прохождение', 'горячий', 'вода', 'под', 'давление', 'бар', 'через', 'фильтр', 'молотой', 'кофе']"
18218,"['какой', 'планета', 'солнечный', 'система', 'вращаться', 'против', 'часовой', 'стрелка']"
18219,"['как', 'называться', 'план', 'вторжение', 'фашистский', 'германия', 'ссср']"
18220,"['какой', 'город', 'прятаться', 'мужской', 'имя', 'сторона', 'свет']"
18221,"['какой', 'крупа', 'содержаться', 'глютный']"
18222,"['какой', 'максимальный', 'высота', 'находиться', 'корабль', 'время', 'полет', 'гагарин']"
18223,"['как', 'звать', 'главный', 'герой', 'фильм', 'стиляга']"
18224,"['где', 'лос', 'анджелес', 'проводить', 'церемония', 'награждение', 'оскар']"
18225,"['кто', 'ударить', 'голова', 'футболист', 'зинедина', 'зидать', 'финал', 'год']"
18226,"['какой', 'праздник', 'отмечать', 'россия', 'июнь']"
18227,"['когда', 'состояться', 'дуэль', 'пушкин', 'дантес']"
18228,"['второй', 'закон', 'ньютон']"
18229,"['что', 'дышать', 'кит']"
18230,"['как', 'называться', 'предмет', 'который', 'играть', 'бильярд']"
18231,"['какой', 'игра', 'быть', 'скина', 'оружие']"
18232,"['какой', 'небесный', 'тело', 'являться', 'астероид']"
18233,"['кто', 'раз', 'брать', 'кубок', 'гагарин']"
18234,"['какой', 'год', 'быть', 'опубликовать', 'первый', 'роман', 'стивен', 'кинг']"
18235,"['какой', 'высота', 'скульптура', 'родина', 'мать', 'звать']"
18236,"['что', 'скрестить', 'персик', 'чтобы', 'получить', 'нектарин']"
18237,"['что', 'производить', 'фотосинтез']"
18238,"['сколько', 'продолжаться', 'полет', 'юрий', 'гагарин']"
18239,"['какой', 'прибор', 'измерять', 'сила', 'ток']"
18240,"['какой', 'море', 'окружать', 'россия']"
18241,"['как', 'называться', 'сказка', 'павел', 'бажов']"
18242,"['кто', 'писать', 'стих', 'когда', 'повернуться', 'вы', 'спина', 'клясться', 'защищать', 'вы', 'держать', 'вы', 'безопасность', 'стать', 'ваш', 'щит', 'враг', 'быть', 'продолжать', 'защищать', 'вы', 'тот', 'пора', 'пока', 'мой', 'нога', 'голова', 'сердце', 'позволить', 'я', 'это', 'делать']"
18243,"['благодаря', 'какой', 'остров', 'рождаться', 'пословица', 'россия', 'родина', 'слон']"
18244,"['какой', 'формат', 'бумажный', 'лист', 'длина', 'сторона']"
18245,"['сколько', 'день', 'длиться', 'великий', 'отечественный', 'война']"
18246,"['как', 'звать', 'герой', 'книга', 'достоевский', 'преступление', 'наказание']"
18247,"['какой', 'нижеперечисленный', 'фраза', 'являться', 'палиндром', 'фраза', 'перевертыш']"
18248,"['где', 'хоронить', 'моцарт']"
18249,"['какой', 'самый', 'большой', 'океан', 'мир']"
18250,"['как', 'свой', 'девушка', 'устраивать', 'романтик']"
18251,"['выполнение', 'какой', 'обязанность', 'предполагать', 'должность', 'осия', 'японский', 'метро']"
18252,"['как', 'звать', 'первый', 'человек', 'падать', 'подземелье', 'игра']"
18253,"['официальный', 'гимн', 'какой', 'область', 'являться', 'марш', 'прощание', 'славянка']"
18254,"['какой', 'настоящий', 'фамилия', 'владимир', 'ильич', 'ленин']"
18255,"['какой', 'сократить', 'имя', 'быть', 'любить', 'сыр', 'мышить', 'оригинальный', 'версия', 'мультсериал', 'чип', 'дейл', 'спешить', 'помощь']"
18256,"['какой', 'видеоклип', 'являться', 'самый', 'популярный', 'сервис']"
18257,"['сколько', 'примерно', 'миллиард', 'звезда', 'галактика', 'млечный', 'путь']"
18258,"['сколько', 'грамм', 'мука', 'чайный', 'ложка', 'наполнить', 'без', 'горка']"
18259,"['чей', 'имя', 'изначально', 'быть', 'назвать', 'московский', 'метрополитный']"
18260,"['когда', 'славянин', 'отмечать', 'новый', 'год']"
18261,"['как', 'называться', 'угол', 'между', 'направление', 'север', 'задать', 'направление']"
18262,"['кто', 'этот', 'животное', 'являться', 'сумчатый']"
18263,"['какой', 'месяц', 'наступать', 'весна', 'австралия']"
18264,"['как', 'называться', 'тест', 'показывать', 'коэффициент', 'интеллект']"
18265,"['что', 'это', 'являться', 'искусственный', 'язык']"
18266,"['сколько', 'титул', 'чемпион', 'мир', 'формула', 'алена', 'простой']"
18267,"['кто', 'изобрать', 'лифт']"
18268,"['для', 'что', 'заец', 'нужный', 'длинный', 'ухо']"
18269,"['если', 'читать', 'горе', 'ум', 'помнить', 'фамусов', 'что', 'такой', 'фамус']"
18270,"['какой', 'этот', 'город', 'наиболее', 'древний']"
18271,"['где', 'рождаться', 'ирина', 'шейк']"
18272,"['какой', 'передача', 'изначально', 'быть', 'придумать', 'реализовать', 'россия']"
18273,"['какой', 'следующий', 'римский', 'богинь', 'являться', 'богиня', 'домашний', 'очаг']"
18274,"['что', 'являться', 'мелкий', 'частица', 'материя']"
18275,"['какой', 'перечислить', 'мультфильм', 'являться', 'самый', 'дорогой', 'история']"
18276,"['какой', 'год', 'быть', 'запустить', 'первый', 'искусственный', 'спутник', 'земля', 'советский', 'спутник']"
18277,"['название', 'этот', 'растение', 'произойти', 'греческий', 'порождать', 'чистота']"
18278,"['кто', 'сыграть', 'первый', 'матч', 'команда', 'россия']"
18279,"['кто', 'принадлежать', 'слово', 'так', 'кто', 'наконец', 'часть', 'тот', 'сила', 'что', 'вечно', 'хотеть', 'зло', 'вечно', 'совершать', 'благо']"
18280,"['настоящий', 'полный', 'имя', 'сталин']"
18281,"['как', 'называться', 'единственный', 'существовать', 'бессмертный', 'животное', 'земля']"
18282,"['кто', 'заявить', 'что', 'театр', 'начинаться', 'вешалки']"
18283,"['когда', 'быть', 'следую', 'игра']"
18284,"['кто', 'изобрести', 'первый', 'телефон']"
18285,"['сколько', 'все', 'быть', 'ученик', 'иисус', 'христой']"
18286,"['какой', 'год', 'быть', 'основать', 'город', 'санкт', 'петербург']"
18287,"['какой', 'отряд', 'млекопитающее', 'относиться', 'крот']"
18288,"['какой', 'год', 'фигурировать', 'начало', 'сериал', 'бригада']"
18289,"['как', 'звать', 'маленький', 'зверько', 'фильм', 'гремлин']"
18290,"['какой', 'параметр', 'футболист', 'итог', 'соревнование', 'называть', 'лучший', 'бомбардир']"
18291,"['какой', 'год', 'закончиться', 'правление', 'династия', 'каролинг', 'восточно', 'франкский', 'королевство']"
18292,"['какой', 'рыба', 'никогда', 'болеть']"
18293,"['как', 'называться', 'песня', 'алла', 'пугачевой']"
18294,"['сколько', 'хромос', 'банан']"
18295,"['сколько', 'материк', 'планета', 'земля']"
18296,"['какой', 'цвет', 'изначально', 'быть', 'морковь']"
18297,"['много', 'фильм', 'который', 'снимать', 'евгений', 'леон', 'звучать', 'один', 'песня']"
18298,"['сколько', 'длиться', 'столетний', 'война']"
18299,"['отмена', 'крепостной', 'право', 'какой', 'год']"
18300,"['колония', 'какой', 'европейский', 'государство', 'год', 'являться', 'республика', 'сурина']"
18301,"['что', 'нужный', 'делать', 'если', 'сценарий', 'кино', 'падать', 'пол', 'или', 'земля']"
18302,"['откуда', 'род', 'первый', 'метрополитный']"
18303,"['какой', 'город', 'год', 'быть', 'провести', 'первый', 'международный', 'кинофестиваль']"
18304,"['кто', 'брать', 'золотой', 'мяч', 'год']"
18305,"['когда', 'произойти', 'первый', 'инаугурация', 'владимир', 'путин', 'как', 'президент']"
18306,"['кто', 'являться', 'автор', 'методика', 'восстановление', 'внешний', 'облик', 'человек', 'основа', 'скелетный', 'остатки']"
18307,"['какой', 'класс', 'царство', 'животное', 'относиться', 'утконос']"
18308,"['кто', 'перечислить', 'репер', 'участвовать', 'версус', 'батл']"
18309,"['какой', 'нога', 'надо', 'выдыхать', 'при', 'бег']"
18310,"['сколько', 'поле', 'квадратик', 'шахматный', 'доска']"
18311,"['кто', 'быть', 'замужем', 'надежда', 'крупский']"
18312,"['что', 'год', 'жголь', 'сикстинский', 'капелла', 'чтобы', 'получить', 'черный', 'дым']"
18313,"['какой', 'собака', 'найти', 'пёс', 'тишка', 'для', 'малыш', 'мультфильм', 'бюро', 'находка']"
18314,"['что', 'легенда', 'просиходить', 'горе', 'черт', 'палец', 'карадаг']"
18315,"['недостаток', 'какой', 'витамин', 'большинство', 'ирландец', 'иметь', 'рыжий', 'цвет', 'волос']"
18316,"['вы', 'слить', 'вопрос', 'клеверобманывать']"
18317,"['какой', 'акула', 'существовать', 'природа']"
18318,"['как', 'звать', 'николай']"
18319,"['какой', 'страна', 'быть', 'строить', 'ледокол', 'ермак']"
18320,"['сколько', 'глаз', 'муха']"
18321,"['кто', 'тренер', 'челси']"
18322,"['как', 'называться', 'пятый', 'студийный', 'альбый', 'рэперш', 'ник', 'минаж']"
18323,"['где', 'проходить', 'чемпионат', 'мир', 'футбол']"
18324,"['сколько', 'нужный', 'градус', 'чтобы', 'вода', 'закипеть']"
18325,"['как', 'ранее', 'называться', 'город', 'гюмри', 'армение']"
18326,"['один', 'библейский', 'притч', 'рассказывать', 'человек', 'который', 'получить', 'деньги', 'закопать', 'земля', 'побоять', 'пустить', 'оборот', 'как', 'называться', 'этот', 'деньги']"
18327,"['какой', 'агенство', 'называть', 'свой', 'модель', 'ангел']"
18328,"['как', 'называться', 'америка', 'лизун']"
18329,"['какой', 'город', 'принять', 'четвертьфинал', 'чемпионат', 'европа', 'футбол', 'год']"
18330,"['когда', 'для', 'что', 'сообщение', 'можно', 'быть', 'продиктовать', 'оператор', 'чтобы', 'девушка', 'печатать', 'он', 'отправить', 'адресат']"
18331,"['какой', 'гормон', 'повышать', 'уровень', 'кальций', 'кровь']"
18332,"['какой', 'картина', 'быть', 'борис', 'кустодиев']"
18333,"['какой', 'птица', 'самый', 'быстрый']"
18334,"['кто', 'являться', 'самый', 'известный', 'существовать', 'мир', 'человек']"
18335,"['кто', 'быть', 'томас', 'андерс', 'группа']"
18336,"['как', 'определить', 'сколько', 'год', 'дерево']"
18337,"['какой', 'год', 'быть', 'ледовый', 'побоище']"
18338,"['почему', 'выводить', 'деньги', 'уже', 'месяц', 'поддержка', 'нет', 'ссылка', 'группа', 'вывод', 'средства', 'ломать']"
18339,"['сколько', 'палец', 'кошка', 'задний', 'лапа']"
18340,"['какой', 'деталь', 'одежда', 'изобрести', 'еще', 'древний', 'египет']"
18341,"['какой', 'насекомое', 'очень', 'вредный', 'для', 'растение']"
18342,"['какой', 'роман', 'антиутопия', 'быть', 'писать', 'рано', 'два', 'другой', 'или', 'какой', 'этот', 'произведение', 'влиять', 'написание', 'два', 'другой', 'примечание', 'возможно', 'этот', 'вопрос', 'сложный', 'мой', 'предыдущий', 'так', 'как', 'весь', 'известный', 'произведение', 'писать', 'первый', 'половина', 'век', 'тут', 'сложный', 'выбрать', 'наугад']"
18343,"['какой', 'этот', 'город', 'родина', 'казановый']"
18344,"['какой', 'самый', 'высокий', 'гора']"
18345,"['если', 'я', 'нет', 'банковский', 'карта', 'только', 'что', 'делать']"
18346,"['какой', 'рука', 'мешать', 'чай']"
18347,"['какай', 'гора', 'быть', 'самый', 'высокий', 'земля', 'открытие', 'эверест']"
18348,"['какой', 'город', 'золотой', 'кольцо', 'россия', 'город', 'художник']"
18349,"['почему', 'вода', 'море', 'казаться', 'синий']"
18350,"['сколько', 'зуб', 'волк']"
18351,"['девушка', 'какой', 'имя', 'никогда', 'быть', 'состав', 'российский', 'поп', 'группа']"
18352,"['какой', 'этот', 'автомобильный', 'марка', 'являться', 'производитель', 'германия']"
18353,"['какой', 'газ', 'являться', 'самый', 'легкий']"
18354,"['кто', 'перечислить', 'деятель', 'белый', 'движение', 'дожить', 'конец', 'гражданский', 'война', 'россия']"
18355,"['какой', 'этот', 'город', 'входить', 'золотой', 'кольцо', 'город', 'россия']"
18356,"['кто', 'этот', 'художник', 'являться', 'маринист']"
18357,"['какой', 'книга', 'писать', 'бернар', 'вербер']"
18358,"['какой', 'год', 'распасться', 'государство', 'ссср']"
18359,"['сколько', 'океан', 'омывать', 'россия']"
18360,"['как', 'называться', 'песня', 'группа', 'король', 'шута']"
18361,"['какой', 'страна', 'получить', 'свой', 'название', 'быть', 'ничейный', 'земля', 'между', 'россия', 'турция']"
18362,"['когда', 'отменить', 'крепостной', 'право']"
18363,"['кто', 'лишний']"
18364,"['сколько', 'мочь', 'продержаться', 'под', 'вода', 'без', 'воздух', 'хорватский', 'рекордсмен', 'будимир', 'шобат']"
18365,"['как', 'другой', 'называться', 'первый', 'мировой', 'война']"
18366,"['сколько', 'мегабайт', 'один', 'гигабаит']"
18367,"['какой', 'страна', 'выиграть', 'мужской', 'эстафета', 'биатлон', 'олимпиада', 'сочи']"
18368,"['какой', 'месяц', 'справлять', 'новый', 'год', 'китай']"
18369,"['быт', 'хлористый', 'натрий', 'часто', 'называть']"
18370,"['брежневский', 'конституция', 'когда', 'быть', 'создать']"
18371,"['какой', 'перечислить', 'растение', 'являться', 'ядовитый']"
18372,"['какой', 'цвет', 'вороний', 'яйцо']"
18373,"['какой', 'цвет', 'круг', 'японский', 'флаг']"
18374,"['общий', 'название', 'весь', 'девушка', 'аним']"
18375,"['сколько', 'год', 'прожить', 'иосиф', 'виссарионович', 'сталин']"
18376,"['сколько', 'палец', 'креститься', 'старообрядец']"
18377,"['кто', 'придумать', 'символ']"
18378,"['какой', 'этот', 'семья', 'представить', 'шекспировский', 'ромео', 'джульетт']"
18379,"['столица', 'куба']"
18380,"['какой', 'созвездие', 'существовать']"
18381,"['какой', 'город', 'находиться', 'челябинский', 'область']"
18382,"['что', 'кто', 'такой', 'виндий']"
18383,"['какой', 'период', 'нет', 'геохронологический', 'шкала']"
18384,"['кто', 'быть', 'впервые', 'формулировать', 'закон', 'сохранение', 'импульс']"
18385,"['какой', 'единственный', 'футбольный', 'клуб', 'россия', 'выигрывать', 'суперкубка', 'уефа']"
18386,"['ано', 'озс', 'что', 'это', 'вид', 'двигатель', 'марка', 'коолчук', 'название', 'электрод']"
18387,"['как', 'быть', 'переименование', 'сталинград']"
18388,"['сухофрукт', 'который', 'расти', 'палем']"
18389,"['какой', 'страна', 'кашас', 'являться', 'национальный', 'алкогольный', 'напиток']"
18390,"['какой', 'год', 'быть', 'основать', 'санкт', 'петербург']"
18391,"['кто', 'быть', 'похожий', 'собакевич', 'поэма', 'мертвый', 'душа']"
18392,"['сколько', 'раз', 'ударять', 'курант', 'когда', 'начинаться', 'отсчести', 'новый', 'год']"
18393,"['что', 'перечислить', 'относиться', 'класс', 'фермент']"
18394,"['какой', 'семейство', 'рамтение', 'относиться', 'клевер']"
18395,"['назвать', 'дата', 'первый', 'мировой', 'война']"
18396,"['какой', 'город', 'занимать', 'первый', 'место', 'мир', 'количество', 'мост']"
18397,"['какой', 'птица', 'являться', 'символ', 'сшать']"
18398,"['какой', 'остров', 'сам', 'себя', 'называть', 'предмет', 'белье']"
18399,"['какой', 'возраст', 'аппалач']"
18400,"['казус', 'белли', 'означать']"
18401,"['сколько', 'год', 'настоящий', 'время', 'быть', 'александр', 'сергеевич', 'пушкин']"
18402,"['какой', 'водопад', 'являться', 'самый', 'высокий', 'мир']"
18403,"['сколько', 'градус', 'фаренгейт', 'соответствовать', 'значение', 'градус', 'цельсий']"
18404,"['думать', 'быть', 'интересный', 'для', 'внимателный', 'игрок', 'один', 'раз', 'игра', 'задавать', 'один', 'ретро', 'вопрос', 'который', 'уже', 'быть', 'предыдущий', 'игра']"
18405,"['что', 'изучать', 'цитология']"
18406,"['какой', 'термин', 'означать', 'возвращение', 'родина', 'военнопленный', 'гражданский', 'лицо', 'оказаться', 'предел']"
18407,"['сколько', 'жизнь', 'кошка', 'известный', 'поверие']"
18408,"['какой', 'формула', 'поваренный', 'соль']"
18409,"['какой', 'самый', 'большой', 'газовый', 'гигант', 'солнечный', 'система']"
18410,"['наш', 'предок', 'считать', 'появление', 'этот', 'птица', 'апрель', 'символ', 'приход', 'весна']"
18411,"['какой', 'пошлина', 'ввести', 'век', 'англия', 'для', 'то', 'чтобы', 'заставить', 'мужчина', 'пойти', 'война']"
18412,"['что', 'исследовать', 'помощь', 'ирригоскопь']"
18413,"['кто', 'сжечь', 'знаменитый', 'храм', 'артемид', 'эфес']"
18414,"['как', 'звать', 'главный', 'герой', 'простоквашино']"
18415,"['почему', 'московский', 'метрополитен', 'один', 'станция', 'объявлять', 'женский', 'голос', 'другой', 'мужской']"
18416,"['кто', 'являться', 'один', 'основатель', 'игра', 'клевер']"
18417,"['когда', 'быть', 'отменить', 'крепостной', 'право']"
18418,"['как', 'называть', 'металл', 'оксид', 'полупроводниковый', 'транзистор']"
18419,"['какой', 'второй', 'название', 'птица', 'оляпка']"
18420,"['трафальгарский', 'площадь', 'лондон', 'быть', 'установить', 'памятник', 'вид', 'огромный', 'бутылка', 'что', 'находиться', 'внутри', 'этот', 'бутылка']"
18421,"['сонет', 'поэтический', 'жанр', 'который', 'регламентировать', 'количество', 'строка', 'сколько', 'должен', 'быть']"
18422,"['как', 'звать', 'почтальон', 'печкин']"
18423,"['кто', 'открыть', 'новый', 'зеландия']"
18424,"['какой', 'страна', 'изобрести', 'первый', 'батарейка']"
18425,"['какой', 'место', 'солнце', 'находиться', 'земля']"
18426,"['кто', 'этот', 'писатель', 'писать', 'научный', 'фантастика']"
18427,"['сколько', 'раз', 'зрение', 'орловой', 'ястреб', 'гриф', 'остро', 'человеческий']"
18428,"['как', 'звать', 'конь', 'александр', 'македонский']"
18429,"['какой', 'море', 'самый', 'маленький']"
18430,"['какой', 'гормон', 'синтезироваться', 'передний', 'доля', 'гипофиз']"
18431,"['взымать', 'налог', 'выигрыш']"
18432,"['ваш', 'розыгрыш', 'победитель', 'надо', 'платить', 'деньги', 'чтобы', 'забрать', 'приз', 'или', 'это', 'кидалово', 'писать', 'я', 'максим', 'тимофей']"
18433,"['как', 'звучать', 'социально', 'правильный', 'обращение', 'российский', 'турист', 'япония']"
18434,"['какой', 'этот', 'произведение', 'принадлежать', 'перо', 'габриэль', 'гарсиа', 'маркес']"
18435,"['какой', 'женщина', 'политик', 'предложить', 'утвердить', 'март', 'как', 'день', 'борьба', 'право', 'женщина']"
18436,"['где', 'зародиться', 'печенье', 'предсказание']"
18437,"['какой', 'семейство', 'относиться', 'растение', 'клевер']"
18438,"['сколько', 'призедент', 'быть', 'казастан']"
18439,"['как', 'правильный', 'подстригать', 'ноготь']"
18440,"['первый', 'президент', 'сшать']"
18441,"['какой', 'год', 'пройти', 'первый', 'церемония', 'вручение', 'премия', 'оскар']"
18442,"['какой', 'цвет', 'быть', 'костюм', 'утка', 'супергерая', 'мультсериал', 'чёрный', 'плащ']"
18443,"['какой', 'фраза', 'близкий', 'значение', 'выражение', 'сизиф', 'труд']"
18444,"['как', 'называться', 'металлический', 'или', 'пластиковый', 'кончик', 'шнурк']"
18445,"['как', 'называться', 'вещество', 'замедлять', 'химический', 'реакция']"
18446,"['как', 'другой', 'называть', 'пианист']"
18447,"['этот', 'горный', 'порода', 'состоять', 'минерал', 'кальцит']"
18448,"['когда', 'быть', 'принять', 'реформа', 'отмена', 'крепостной', 'право', 'россия']"
18449,"['испытывать', 'человек', 'боль', 'когда', 'он', 'отрубать', 'голова']"
18450,"['сколько', 'нога', 'собака']"
18451,"['как', 'называться', 'подача', 'волейбол', 'который', 'принести', 'очко']"
18452,"['сколько', 'разводной', 'мост', 'санкт', 'петербург']"
18453,"['что', 'пимиминать', 'костром', 'центральный', 'часть']"
18454,"['кто', 'самый', 'первый', 'произнести', 'известный', 'цитата', 'комикс', 'про', 'человек', 'паук', 'чем', 'больше', 'сила', 'тем', 'больше', 'ответственность']"
18455,"['какой', 'пандемия', 'чума', 'быть', 'назвать', 'черный', 'смерть']"
18456,"['как', 'называться', 'погребальный', 'холм', 'индия', 'место', 'для', 'хранение', 'священный', 'реликвий', 'будда']"
18457,"['как', 'звать', 'жена', 'менделеев']"
18458,"['что', 'обозначать', 'клевер']"
18459,"['какой', 'российский', 'автономный', 'республика', 'полностью', 'окружить', 'краснодарский', 'край']"
18460,"['как', 'называться', 'деревня', 'который', 'быть', 'снять', 'фильм', 'валя', 'дурак']"
18461,"['какой', 'самолет', 'появиться', 'рано', 'другой']"
18462,"['когда', 'отмечать', 'день', 'медицинский', 'работник']"
18463,"['какой', 'страна', 'самый', 'богатый', 'низкий', 'перечислить']"
18464,"['сколько', 'год', 'быть', 'нацу', 'аним']"
18465,"['сколько', 'год', 'королев', 'англия']"
18466,"['где', 'создать', 'бренд']"
18467,"['какой', 'счет', 'президент', 'являться', 'дональд', 'трамп']"
18468,"['что', 'отсутствовать', 'клетка', 'животное']"
18469,"['какой', 'жанр', 'исполнять', 'свой', 'песня', 'певица']"
18470,"['игорь', 'корнелюк', 'петь', 'что', 'жить', 'именно', 'так', 'как', 'это', 'так']"
18471,"['какой', 'город', 'находиться', 'обелиск', 'центр', 'азия']"
18472,"['как', 'называться', 'произведение', 'французский', 'писатель', 'морис', 'дрюон']"
18473,"['сколько', 'земля', 'материк', 'начинаться', 'буква']"
18474,"['столица', 'малайзия']"
18475,"['кто', 'этот', 'ученый', 'открыть', 'при', 'помощь', 'свой', 'телескоп', 'седьмой', 'планета', 'солнечный', 'система', 'уран']"
18476,"['какой', 'этот', 'вершина', 'являться', 'высший', 'точка', 'армение']"
18477,"['каков', 'состав', 'вселенная']"
18478,"['когда', 'компания', 'выпустить', 'свой', 'первый']"
18479,"['какой', 'год', 'быть', 'учредить', 'международный', 'день', 'защита', 'ребенок']"
18480,"['сколько', 'человек', 'распределяться', 'приз', 'сколько', 'ошибка', 'можно', 'допустить']"
18481,"['какой', 'семейство', 'относиться', 'ягода', 'арбуз']"
18482,"['какой', 'экологический', 'фактор', 'относиться', 'абиотический']"
18483,"['как', 'называться', 'человек', 'коллекционировать', 'бабочка']"
18484,"['что', 'произходить', 'начало']"
18485,"['честь', 'какой', 'бог', 'назвать', 'месяц', 'март']"
18486,"['какой', 'цвет', 'севый', 'мерин']"
18487,"['какой', 'фильм', 'всегда', 'смотреть', 'российский', 'космонавт', 'перед', 'то', 'как', 'полететь', 'космос']"
